verbe,id,auteur,titre,intervale tps,date,page,ctx gauche,mot gauche,ponct G,pivot,ponct D,mot droit,ctx droit
montrer,837,PROUST Marcel,"À la recherche du temps perdu. 1, 2, 3. Du côté de chez Swann",1910-1919,1913,218,". - Vous êtes gentille . Mais Swann se disait que , s'",il,,montrait,,à,Odette ( en consentant seulement à la retrouver
montrer,838,PROUST Marcel,"À la recherche du temps perdu. 1, 2, 3. Du côté de chez Swann",1910-1919,1913,218,semblait connaître la vanité de ce bonheur dont,elle,,montrait,,la,"voie . Dans sa grâce légère , elle avait quelque"
montrer,839,PROUST Marcel,"À la recherche du temps perdu. 1, 2, 3. Du côté de chez Swann",1910-1919,1913,244,"jamais . Enfin , une troisième fois , elle en reparla",et,,montra,,à,Swann l' adresse de l' homme qui avait fait cette salle
montrer,840,PROUST Marcel,"À la recherche du temps perdu. 1, 2, 3. Du côté de chez Swann",1910-1919,1913,252,"il jugeait ce calembour stupide , Forcheville",avait,,montré,,à,la fois qu' il en goûtait la finesse et qu' il savait
montrer,841,PROUST Marcel,"À la recherche du temps perdu. 1, 2, 3. Du côté de chez Swann",1910-1919,1913,261,. - Ces de La Trémouaille que Mme Verdurin nous,a,,montrés,,comme,"si peu recommandables , demanda Brichot , en"
montrer,842,PROUST Marcel,"À la recherche du temps perdu. 1, 2, 3. Du côté de chez Swann",1910-1919,1913,287,tout de même sont autre chose que ces bandes de,voyous,",",montrent,,leur,"profonde sagesse en refusant de les connaître ,"
montrer,843,PROUST Marcel,"À la recherche du temps perdu. 1, 2, 3. Du côté de chez Swann",1910-1919,1913,298,elle -même de son apparence trop brillante et,gaie,",",montraient,,que,ce n' était qu' un déguisement qu' elle avait
montrer,844,PROUST Marcel,"À la recherche du temps perdu. 1, 2, 3. Du côté de chez Swann",1910-1919,1913,299,", eux en revanche s' en étaient enrichis , ils lui",en,,montraient,,la,"réalisation palpable , et ils intéressaient son"
montrer,845,PROUST Marcel,"À la recherche du temps perdu. 1, 2, 3. Du côté de chez Swann",1910-1919,1913,308,": "" c' est elle "" , comme si tout d' un coup on",nous,,montrait,,extériorisée,devant nous une de nos maladies et que
montrer,846,PROUST Marcel,"À la recherche du temps perdu. 1, 2, 3. Du côté de chez Swann",1910-1919,1913,323,en roulant en tous sens des regards furieux,et,,montrait,,l',agitation d' une bête captive dans les premières
montrer,847,PROUST Marcel,"À la recherche du temps perdu. 1, 2, 3. Du côté de chez Swann",1910-1919,1913,390,- comme certains tableaux de Giotto eux -mêmes,qui,,montrent,,à,deux moments différents de l' action un même
montrer,848,PROUST Marcel,"À la recherche du temps perdu. 1, 2, 3. Du côté de chez Swann",1910-1919,1913,402,"et de la constipation des prophètes - , Gilberte",me,,montrait,,en,riant deux petits garçons qui étaient comme le
montrer,849,BARRÈS Maurice,La Colline inspirée,1910-1919,1913,83,"des Baillard . "" trouvait -il que l' autorité s'",était,,montrée,,bien,dure envers ces vieux Lorrains ? Rien ne m' assure
montrer,850,BARRÈS Maurice,La Colline inspirée,1910-1919,1913,96,"superbe procession déployait son cortège , ils",se,,montraient,,les,"soeurs quêteuses et disaient : "" voilà celles"
montrer,851,BARRÈS Maurice,La Colline inspirée,1910-1919,1913,142,"du nombre , nous trois ! Mon frère supérieur (",il,,montrait,,Léopold,") est établi par Dieu pontife d' adoration ,"
montrer,852,BARRÈS Maurice,La Colline inspirée,1910-1919,1913,156,ses gestes . Mais Quirin le tire par sa chasuble ; il,lui,,montre,,l',émotion de la foule qui s' est levée et divisée en
montrer,853,BARRÈS Maurice,La Colline inspirée,1910-1919,1913,156,et divisée en petits groupes gesticulants ; il,lui,,montre,,M.,Le curé de Xaronval qui s' éloigne . Léopold
montrer,854,BARRÈS Maurice,La Colline inspirée,1910-1919,1913,165,"la sacristie : - monsieur le supérieur , disait",-elle,",",montrez,,donc,à madame l' hostie miraculeuse que vous avez
montrer,855,BARRÈS Maurice,La Colline inspirée,1910-1919,1913,184,la neige par la surprise et le scandale . Les soeurs,le,,montrent,,du,doigt . Elles jettent les strophes comme des filles
montrer,856,BARRÈS Maurice,La Colline inspirée,1910-1919,1913,200,qui précèdent l' aurore . La vie ne m' a,jamais,,montré,,de,grâces comparables à tout ce que mon coeur croyait
montrer,857,BARRÈS Maurice,La Colline inspirée,1910-1919,1913,217,à Thérèse qu' elles en voulaient surtout . Elles,la,,montraient,,du,"doigt , assise sur l' herbe entre les pontifes , avec"
montrer,858,BARRÈS Maurice,La Colline inspirée,1910-1919,1913,225,"de ces femmes qui , dans la faiblesse de leur",sexe,",",montraient,,plus,"de grandeur d' âme que le peuple entier de Sion ,"
montrer,859,BARRÈS Maurice,La Colline inspirée,1910-1919,1913,231,", qui veillait sur les deux femmes , bondit devant",et,,montra,,des,"dents si féroces , que l' insolent regagna , sans"
montrer,860,BARRÈS Maurice,La Colline inspirée,1910-1919,1913,251,devant la chétive maison des Baillard ; on se,la,,montrait,,du,"doigt et l'on disait tout bas : "" c' est là qu' ils"
montrer,861,BARRÈS Maurice,La Colline inspirée,1910-1919,1913,268,"assis près de la fenêtre , à travers laquelle",se,,montrait,",",derrière,"les arbres fruitiers , la pente qui glisse"
montrer,862,BARRÈS Maurice,La Colline inspirée,1910-1919,1913,302,et du geste son petit cénacle enflammé . On se,le,,montrait,,du,"doigt . Bien qu' il eût toute sa vie , obstinément"
montrer,863,BARRÈS Maurice,La Colline inspirée,1910-1919,1913,303,la tragédie divine qui allait se dérouler ... on se,le,,montrait,,...,"quelques-uns ricanaient , un petit nombre se"
montrer,864,BARRÈS Maurice,La Colline inspirée,1910-1919,1913,307,"ciel , aux heures où l' esprit le laissait en repos ,",se,,montrait,,le,plus simple des artisans et le plus tendre des amis .
montrer,865,BARRÈS Maurice,La Colline inspirée,1910-1919,1913,329,"est de bonne foi , répétait le jeune oblat . On",lui,,montra,,une,"lettre de l' évêque , très sage et très nette , qui"
montrer,866,ROUSSEL Raymond,Locus Solus,1910-1919,1914,16,. Plus bas le second tableau,sculptural,,montrait,,la,"même inconnue , qui , assise dans une salle"
montrer,867,ROUSSEL Raymond,Locus Solus,1910-1919,1914,32,"fumée ténue , enfantée par le cerveau du",dormeur,",",montrait,",",en,"manière de rêve , onze jeunes gens se courbant à"
montrer,868,ROUSSEL Raymond,Locus Solus,1910-1919,1914,36,"le sol , en donnant à la hie une assiette suffisante ,",et,,montrait,,extérieurement,", tout au bas de sa courbe régulière"
montrer,869,ROUSSEL Raymond,Locus Solus,1910-1919,1914,41,", entièrement de platine ainsi que les trois",tiges,",",montrait,,une,résistance à toute épreuve . Lorsqu' il s'
montrer,870,ROUSSEL Raymond,Locus Solus,1910-1919,1914,52,"rêve , inspiré par le texte récemment assimilé ,",lui,,montra,,bientôt,les onze frères de la légende fléchis de
montrer,871,ROUSSEL Raymond,Locus Solus,1910-1919,1914,54,feuilletés quelques heures auparavant lui,avaient,,montré,,le,fonctionnement grâce à diverses coupes de
montrer,872,ROUSSEL Raymond,Locus Solus,1910-1919,1914,67,représentant le Christ à l' agonie ; Canterel,nous,,montra,,qu',"au pied de la croix divine la Vierge d' un côté ,"
montrer,873,ROUSSEL Raymond,Locus Solus,1910-1919,1914,73,du restant de la musculature,physionomique,,montrait,,combien,le hideux mufle de Danton devait se rendre
montrer,874,ROUSSEL Raymond,Locus Solus,1910-1919,1914,83,"reçus , dit à Sanson la célèbre phrase : «",Tu,,montreras,,ma,"tête au peuple , elle en vaut la peine . » Quelques"
montrer,875,ROUSSEL Raymond,Locus Solus,1910-1919,1914,117,". Bien à plat , la première feuille ou fausse",garde,,montra,,son,"recto entièrement blanc . Gérard , saisissant"
montrer,876,ROUSSEL Raymond,Locus Solus,1910-1919,1914,118,"horizontalement sur eux . Tournée , la fausse",garde,,montra,,son,"verso blanc , que Gérard , sans changer de"
montrer,877,ROUSSEL Raymond,Locus Solus,1910-1919,1914,125,"étrangeté du procédé purement éliminatoire ,",se,,montra,,finalement,"plein de vie exubérante , les mains aux"
montrer,878,ROUSSEL Raymond,Locus Solus,1910-1919,1914,130,accidentellement pendant une fraction de,seconde,",",montra,,que,son verre n' avait aucune couleur et que la lumière
montrer,879,ROUSSEL Raymond,Locus Solus,1910-1919,1914,131,"des boutons , à l' instant où le cadre neuf",ne,,montra,,plus,"que du papier blanc , prouva , en cessant , que la mise"
montrer,880,ROUSSEL Raymond,Locus Solus,1910-1919,1914,137,", dit -il , avec des morceaux du Times . Puis il",nous,,montra,,qu',une ressemblance existait entre elles et les
montrer,881,ROUSSEL Raymond,Locus Solus,1910-1919,1914,138,"dans la bibliothèque un important volume , dont le",des,,montrait,",",à,"la suite d' un titre fort long , ce sous-titre : «"
montrer,882,ROUSSEL Raymond,Locus Solus,1910-1919,1914,138,"blanches , qui , ayant été moulées une à une ,",se,,montraient,,toutes,"fort nettes , composait , au bas de l' ardoise ,"
montrer,883,ROUSSEL Raymond,Locus Solus,1910-1919,1914,152,seuls des verrous extérieurs fermaient la,porte,",",montrait,,une,"complète nudité . Par bonheur , lorsque avant de"
montrer,884,ROUSSEL Raymond,Locus Solus,1910-1919,1914,155,"première page du dictionnaire , bientôt",sèche,",",montra,,un,"clair texte doré , quand Gérard eut , en économe ,"
montrer,885,ROUSSEL Raymond,Locus Solus,1910-1919,1914,157,"sur-le-champ , le poète obtint de Grocco , qui",se,,montra,,bon,"prince , la permission de prendre avec lui , en tant"
montrer,886,ROUSSEL Raymond,Locus Solus,1910-1919,1914,169,", à bord de chaque navire , une aiguille aimantée",qui,,montrait,,le,"nord , soutenue par deux fétus de paille sur l' eau d'"
montrer,887,ROUSSEL Raymond,Locus Solus,1910-1919,1914,171,faute en joignant à l' intonation juste des,gestes,,montrés,,et,"bien compris , n' avait demandé , comme mise en"
montrer,888,ROUSSEL Raymond,Locus Solus,1910-1919,1914,175,"de firmament étoilé . Ayant , du haut de sa",chaire,",",montré,,cette,cire à toute la classe en penchant la fleur en
montrer,889,ROUSSEL Raymond,Locus Solus,1910-1919,1914,188,"Cerveau naturellement vain et fragile , Ethelfleda",se,,montrait,,en,outre faible de raison depuis une grave émotion
montrer,890,ROUSSEL Raymond,Locus Solus,1910-1919,1914,189,de la remise des lettres . L' enveloppe offerte par,lui,,montrait,",",dans,"sa suscription noire , le mot pairesse tracé à"
montrer,891,ROUSSEL Raymond,Locus Solus,1910-1919,1914,198,"peine réinstallé dans la capitale anglaise ,",Ashurst,,montra,,le,document à de savants linguistes qui en tentèrent
montrer,892,ROUSSEL Raymond,Locus Solus,1910-1919,1914,226,sur-le-champ une absolue souplesse . Canterel,nous,,montra,,la,"tige blanche , privée seulement de son minuscule"
montrer,893,ROUSSEL Raymond,Locus Solus,1910-1919,1914,227,brisées . L' instantanéité de chaque,couture,,montrait,,l',"excellence écrasante de cette méthode , qui eût"
montrer,894,ROUSSEL Raymond,Locus Solus,1910-1919,1914,229,et de fleurs . Il en tira un ais fort ancien et,nous,,montra,",",couvrant,"les deux faces du bois , le texte complet de la"
montrer,895,ROUSSEL Raymond,Locus Solus,1910-1919,1914,245,"savamment mesurés , la coquille , enfin",entamée,",",montra,,une,"légère fissure . Faisant quelques pas , l'"
montrer,896,ROUSSEL Raymond,Locus Solus,1910-1919,1914,246,"sans se briser , furent ramassés par Félicité .",Luc,,montra,,dans,"la caisse , garnie d' eau et de grains , deux oiseaux"
montrer,897,ROUSSEL Raymond,Locus Solus,1910-1919,1914,253,"de s' approcher , la manche relevée . La sibylle",nous,,montra,,que,les rougeurs promptes à paraître sur la peau
montrer,898,ROUSSEL Raymond,Locus Solus,1910-1919,1914,258,"avec une . joie visible ces symptômes brusques ,",nous,,montra,,que,", sous l' empire de l' effroi , la Soudanaise , dont il"
montrer,899,ROUSSEL Raymond,Locus Solus,1910-1919,1914,269,"conjectures , ces apparitions linéaires",lui,,montrèrent,,comment,"les cônes , livrant en pleine rotation leur"
montrer,900,ROUSSEL Raymond,Locus Solus,1910-1919,1914,269,"calottes finement percées aux pôles , dont l'",une,,montrait,,toujours,la délicate fenêtre pratiquée en vue des
montrer,901,ROUSSEL Raymond,Locus Solus,1910-1919,1914,285,"ensemble des six faces , numérotées en angle de 1 à",6,",",montrait,,isolément,ces trois formules : L' ai -je eu ? l' ai -je ?
montrer,902,ROUSSEL Raymond,Locus Solus,1910-1919,1914,286,fort juste . Un examen sérieux du livre eût en,effet,,montré,,six,différents genres d' esprit régentant
montrer,903,PSICHARI Ernest,Le Voyage du centurion,1910-1919,1914,80,", dit Dieu , par ceux qui ne me cherchaient pas . Je me",suis,,montré,,à,"ceux qui ne pensaient pas à moi . Et c' est moi , ô"
montrer,904,PSICHARI Ernest,Le Voyage du centurion,1910-1919,1914,87,"ces ombres , fixées au plus secret repli de la terre ,",il,,montre,,enfin,"son âme , toute pauvre et nue , son âme qui a déjà"
montrer,905,PSICHARI Ernest,Le Voyage du centurion,1910-1919,1914,88,souci constant de montrer notre justice après,avoir,,montré,,notre,"force . Pages romaines , dignes de César ."
montrer,906,PSICHARI Ernest,Le Voyage du centurion,1910-1919,1914,134,inquiétude d' une navigation transie . Il s',orienta,",",montra,,du,"geste la nuit , où l'on s' enfonça en un dernier"
montrer,907,PSICHARI Ernest,Le Voyage du centurion,1910-1919,1914,158,"et obstiné , il est lent à vous accueillir .",Mais,,montrez,,-moi,"seulement les plaies de vos mains et de vos pieds ,"
montrer,908,PSICHARI Ernest,Le Voyage du centurion,1910-1919,1914,196,pouvez le faire et que je ne suis rien . Comme vous,avez,,montré,,à,"Thomas vos plaies sanglantes , envoyez -moi , mon"
montrer,909,PSICHARI Ernest,Le Voyage du centurion,1910-1919,1914,203,"le trône de lumière où il reposait avec le père , il",a,,montré,,à,"cet homme ses mains sanglantes , il a été le"
montrer,910,PSICHARI Ernest,Le Voyage du centurion,1910-1919,1914,224,repose amoureusement au delà des mondes ... le,guide,,montrait,,une,"ligne de rochers noirs : - c' est là , dit -il , que se"
montrer,911,PSICHARI Ernest,Le Voyage du centurion,1910-1919,1914,235,". Il se retourna , vit le guide qui faisait une grimace",et,,montrait,,quelque,"chose , tout près du puits . C' était , à demi"
montrer,912,GIDE André,Les Caves du Vatican,1910-1919,1914,698,"sa vertu ; comment s' étonner , dès lors , qu' elle",se,,montre,,auprès,de lui toujours insatisfaite et quinteuse ?
montrer,913,GIDE André,Les Caves du Vatican,1910-1919,1914,720,", penché sur la table , il récrivit : et pour lui",avoir,,montré,,que,je le savais - 2 punte . cette fois il hésita ;
montrer,914,GIDE André,Les Caves du Vatican,1910-1919,1914,737,pût beaucoup m' étonner . Il m' avait dit : je,leur,,montrerai,,que,ça n' est pas si difficile ! Je l' avais cru . - si je
montrer,915,GIDE André,Les Caves du Vatican,1910-1919,1914,739,être flatté de l' attachement particulier qu' il,me,,montrait,.,Cet,homme bizarre transforma du jour au lendemain
montrer,916,GIDE André,Les Caves du Vatican,1910-1919,1914,745,la porte l' interrompirent . Mais comme personne ne,se,,montrait,",",ce,fut Julius qui sortit . Par la porte qu' il laissait
montrer,917,GIDE André,Les Caves du Vatican,1910-1919,1914,799,? Au premier pharmacien qu' il rencontre le voici,qui,,montre,,son,"mal . L' homme de l' art sourit , vieillard verdâtre ,"
montrer,918,GIDE André,Les Caves du Vatican,1910-1919,1914,822,un petit nuage blanc au-dessus de sa tête et qui me,le,,montrait,,en,"disant : la pluie , ça ne sera pas encore pour"
montrer,919,GIDE André,Les Caves du Vatican,1910-1919,1914,824,". "" le curé de Covigliajo , si débonnaire , ne",se,,montrait,,pas,d' humeur à dépraver beaucoup l' enfant avec
montrer,920,GIDE André,Les Caves du Vatican,1910-1919,1914,856,"s' agit pas de faire le fanfaron , ni l' imbécile .",Vous,,montrez,,des,"dispositions , c' est entendu , de brillantes"
montrer,921,CARCO Francis,Jésus-la-Caille,1910-1919,1914,9,"Bambou , la Caille et ceux de leur espèce , mais ne",le,,montrait,,point,". Tout prudence , au contraire , il favorisait à"
montrer,922,CARCO Francis,Jésus-la-Caille,1910-1919,1914,33,à qui les interrogeait ; les garçons bouchers,se,,montraient,,plus,gaillards : ils savaient allier la déférence
montrer,923,CARCO Francis,Jésus-la-Caille,1910-1919,1914,57,"de la mystérieuse capture de Bambou , il",se,,montrait,",",enfin,", si bien averti des moindres intentions de M."
montrer,924,CARCO Francis,Jésus-la-Caille,1910-1919,1914,58,affaire sur le point d' aboutir . Or Pépé -la - Vache,se,,montrait,",",jusque,"là-dessus , complètement documenté . Il"
montrer,925,CARCO Francis,Jésus-la-Caille,1910-1919,1914,72,enfin : - Pépé flanoche dans les parages ... et,il,,montra,,Fernande,". Pour elle , probable ... Sans boniment ,"
montrer,926,CARCO Francis,Jésus-la-Caille,1910-1919,1914,102,"de celui de l' original . Mais là , justement ,",se,,montrait,,l',ingéniosité de Bousse : elle équivalait à une
